-29836	28325	28471	5409.1	28760	28903	46451	40791	75743	81685	18008	6545.1	29891	-22185	35969	36106	65251	30578	-4095.9	36650	19380	19514	13845	2375	2507	8440.1	-32040	-49315	-14375	-2643	-2514.5	9216.7	15146	21074	-36816	-1880.5	-1755.5	-30639	-30515	-36193	-12864	-18544	10586	10707	-12379	-29664	-23743	22788	-23506	23024	40546	23258	46580	35092	46810	23718	18030	6540	6652.5	962.94	18479	30193	24502	42016	42126	1623.3	-4070.1	7640.6	36756	77473	60174	77685	1.01e+05	14076	54791	54894	78203	26091	2986.7	-8515.4	-8414.8	-14116	-14017	9288.5	3585.3	3683.2	-31029	3877.5	9775.4	-13335	-65454	-42153	-53662	-47767	-82483	-82390	-76496	-64802	-53107	-47215	-29720	-29631	-64351	-17850	-11960	46143	23024	23111	5792	-23130	-17244	-22961	-5472	6214.7	496.2	-22628	-22546	-10861	-45589	-62913	-22222	-33746	-10460	-27786	-39311	7178.9	-56561	-68088	-68012	-50531	-33051	-38778	-50307	-38630	-15350	-32682	-32610	-32538	13946	25620	-9118.7	-43858	-3177.6	2693.1	-26246	-20376	55112	31973	8833.1	8899.4	66981	61245	49707	26565	44034	61502	38359	3611.8	21079	-7867.4	3797.1	3858	15522	9779.9	-13367	4096.9	9957.2	27420	15875	-18878	-42027	-41971	-47716	-7049.5	-18598	-12741	-30092	-64847	-58992	-47336	-47284	-47232	-18172	-23922	-58681	-18019	-41176	-515.09	-465.92	11186	-11972	-11924	-11877	17178	-23386	-34943	-87.598	17363	17408	23254	17496	-34674	5980.5	-28786	-11339	6108.3	11952	389.87	6232.5	-5330.1	-5289.9	23758	52805	52844	-5133.1	12310	12348	-34027	-4982.4	-51358	-33917	-28080	-39648	-57017	-45379	-51146	-45311	-22071	-16236	-33608	-10369	-56750	-21908	-16075	18765	18796	-10182	-21755	-33329	7311.5	-27469	1567.2	7396.8	-38988	-44762	1677.3	-4097.6	-4071.3	7557.8	1781.8	1807	36641	25063	13484	25111	7729.4	7752.5	25180	54210	48431	-3761.6	13665	48495	2103.1	13727	19548	54377	48595	-15203	-9382.8	54453	42868	48687	31300	-20897	2325.6	19747	19763	19779	37199	31412	-3382.5	-20773	14051	8263	-14930	-38123	-9102.2	14117	-9077.4	-9065.5	-26459	-32249	-9031.5	-32227	-14812	-32207	-37999	-32187	-32178	-55376	-49566	-78565	-43748	-55343	-43733	-78535	-78528	-90125	-61111	-49502	-61099	-55292	-20478	2733.3	31746	-8861.2	20151	-32060	-43660	-43657	8560.3	-32048	-43649	-14639	-26241	-14636	-3031.9	-3031	-20435	-32038	-8831.6	-37840	8572.4	8571.7	-3032.5	20173	37576	20169	43374	72379	72377	49167	66569	60764	37554	60757	78157	66550	20133	31731	43329	25919	25913	8502.9	20100	20094	20087	14279	25875	31669	2653.9	-3155.5	-3163.4	2630	2621.5	-3188.7	-8999.2	14198	25792	8377.5	19971	31564	19951	19940	31533	37323	-26505	-20715	31488	31476	60472	54658	48844	48831	37215	13996	19784	8167.5	25559	8139.9	-3477.4	-15095	25502	2280.7	-15139	19655	-32574	-3581.8	19609	-15217	48585	7957.4	19544	31131	31114	13692	-9531.7	-9549.1	13640	-3782.9	-15404	-9620.6	-21242	13549	19332	13511	13492	-9733.4	-56165	1830.8	25017	-9812.1	-9832.2	-33059	-9872.9	-4091.9	-4112.7	1667.9	1646.8	-15779	7405.7	1582.5	-4240.8	42150	1516.8	-33315	-27536	-27558	-10176	-4397.5	1381.1	1357.9	30343	12914	24494	18669	1239.9	1215.9	24398	35977	59159	41729	59109	24275	24250	18423	47406	29976	-16463	29924	18295	18270	-4962.9	-10791	-16619	41371	12336	23913	23886	41264	23832	6399.9	6372.6	-16861	-34293	-11115	-22746	432.75	29413	6178.2	348.43	40931	58308	35073	11838	17610	46590	5949.5	11722	11693	17465	29039	5803.2	23178	11546	34722	28891	11456	-5978.7	-23414	-6039	-6069.2	-40909	-328.47	-11962	-6191.2	11183	22755	-41093	-41124	-23750	-23781	-23813	-12241	-23875	-58716	-29740	-58779	-53009	-70445	-41469	-18295	-12525	-41565	-24192	-1017.9	-1050	-1082.2	33695	62671	62638	62606	62573	27731	10294	-18747	-36184	4394.4	15965	15932	33304	4263	27436	21602	-24844	-1670.7	9899.4	27271	27238	50411	27171	-30878	-1903.4	3864.8	3831.4	-2003.6	-19442	-42682	-54318	-77558	-36981	-8006.4	-54453	-66090	-25512	-48752	9230	-8208.5	-37250	-19879	14897	-19947	-31584	32200	37968	37934	14694	-37554	8824.4	-26019	-31854	-37690	-20319	-43559	-8783.5	25992	-20454	-20488	-37927	-20556	2616.5	-9020.5	25755	-14890	-3320.4	31455	31422	54594	77767	60328	71898	77666	31219	19582	-3657.6	-9492.9	-21130	-55973	-3792	-27032	-3859	-32900	-32934	-3959.3	-15596	-38836	-21464	-9894.2	-9927.4	-27365	-21597	1576.3	13146	65328	47890	36254	42022	47791	41957	18718	1280.1	-16157	-45198	-62635	-27858	-33692	-51129	-16352	24227	24194	58972	64741	12495	64677	35637	29804	6565.7	23939	12304	18074	12241	606.12	41186	29551	29520	6282.6	-11153	35228	6189.6	11960	11930	17700	29273	17639	52418	34983	-17261	-28895	-17321	-17351	-40588	-34816	-52250	-69685	-34905	-58141	-58170	-23390	-40824	-46654	-69889	-69918	-69947	-64174	-46798	-75834	-52656	-52684	-52712	-17931	-41165	-29590	-41220	-23843	-23871	10912	22488	-745.79	16632	10804	33983	-6654.4	10724	10698	28076	68661	97643	27998	45378	27947	39525	51103	27871	22045	27822	-24417	-7037.2	45153	39327	27699	-7134.1	-41967	-30388	-24610	-24633	-18855	-30481	-65314	-53734	-71161	-47977	-30595	4192.6	-19036	15752	38936	38915	50497	27269	21446	4020.8	27206	15583	21364	44550	15522	15502	-7724.1	3859.6	21245	9622.6	32810	3783.1	-25243	-13659	-13677	-19497	-13713	-25334	-36955	-19567	21026	38414	-19619	3571.2	3554.7	-13866
11272	22947	11415	-11720	52167	81245	63910	34972	-22975	23506	11971	-28572	41114	17975	64454	70322	41379	24040	29906	29971	70646	24297	-16250	18622	1280.2	18747	-45008	-27542	-15878	-33222	-21558	-15697	-38843	-21379	-21321	-15460	-38609	-55956	-55898	-26833	-20975	-20919	-49871	-61418	-9149	-3292.5	-9039.6	14221	14275	-14680	25984	43442	26089	37744	43598	20442	26295	20544	-8413.7	9040.9	14892	3338	3386.9	55650	55698	67349	90603	90650	96498	44330	90789	73430	1.0248e+05	56116	61962	50404	-19171	-24929	4122.4	9967.1	-1593.2	-42162	-18913	-18871	-13028	-18789	33466	-36112	-59278	-47635	-70802	-59159	-41715	-88089	-70646	-6790.8	-41563	4887.6	-18282	-29848	-53018	-41378	22475	-695.65	-12263	-12228	-12194	-17961	-58538	-488.14	-454.59	-29429	-52603	-46768	-35133	-23498	-259.42	-227.9	11406	5635.9	-11738	-40716	-74.578	-44.759	-5816.8	-11589	-11560	17476	5901.7	-52086	-5645.4	-63634	-46202	-5563.4	17670	-28716	-17087	17749	-17035	-17010	-5381.3	-11158	12073	6295.9	-5283.1	6343.9	17971	17994	612.55	29643	29666	12284	12306	18129	35556	41379	6590.2	-4992.1	24037	18255	29879	47303	24117	12533	24155	41579	6788.3	-10598	-16381	-16363	-39552	-22129	-4707.3	-22095	-22078	-10458	-4640.2	-27830	-62624	-56807	-74196	-79982	-74165	-74150	-56731	-27709	-27694	-33482	12944	18760	18773	-16023	-27613	18812	-27588	-21774	24651	7257.8	-4333.7	18884	-10112	-4299.7	-33297	-15881	-50680	-27463	1554.6	30572	30582	36393	-10010	-10001	-4190.1	-15784	-21577	-38974	-85378	-79568	-38949	-38942	-21529	-15720	19096	19103	7506.9	-15693	-4083.2	-4076.8	7532.5	-15668	-38868	-50466	-15651	-15646	-62053	-33040	-62043	-44634	-44630	-56228	-44621	-33014	-9803.8	-44610	-33003	-38801	13416	19221	-3982.3	-15583	-21382	7628.7	25036	25038	25040	19240	30845	36649	54055	59858	-32966	-21362	-15560	-21361	-9756.7	48260	25054	-3953.9	19253	54062	48260	19252	83069	65664	30854	30853	7645.9	-3958.3	7643.8	1841	-15565	7639.8	19241	19240	-15572	-3970.4	1829.2	-9776.1	-3976.8	1822.4	7621.6	25024	48227	48225	1809.1	-33003	-38808	-38811	-21410	-27215	7591.3	48199	-9820.7	-9824.4	-33035	-21435	-38844	-44650	-38852	-38857	-56266	-21461	-62077	-67883	-44681	1726.8	7523.5	1716.9	1711.9	7508.4	-15703	-4105.2	13294	-9917.6	-9923	1674.6	-27339	-21543	-27350	-21555	-33164	-38971	-15771	-21579	-9981.5	-33194	19014	19008	48009	48003	53798	47990	76991	59580	42168	42161	13147	30545	30538	53737	-4285.6	30517	13105	36304	30496	13084	24680	-15939	-10144	13055	7245.6	7238.2	18834	65239	47827	13010	7200.8	12995	12987	36186	30377	30369	18758	30354	-4463.7	30338	18727	24521	7108.4	12902	24498	41894	41887	30276	47672	18657	7045.6	36046	12831	-10383	-4589.2	-10399	12800	82411	12784	6974.4	18570	41768	47562	59157	35943	41737	30126	30118	30110	35904	24293	6880.1	1070.8	12666	-27953	-39564	-45373	-22174	12628	-4784.8	-22197	-51213	-10609	12590	-10624	-4830.1	18369	-33853	949.26	941.91	934.59	6728.9	-16485	18318	-4895.9	35708	35701	29892	877.4	-10733	-4938.1	-57159	-51364	-10760	-22370	-4971.9	41434	24023	-4991.7	12407	12400	6592.3	6586	70397	41383	41377	52974	58770	52962	741.99	12339	18135	47137	6520.8	12317	47121	12306	64515	12295	23893	58698	58693	29680	35477	18067	18063	35463	29657	12247	-34170	18040	-22575	18032	23830	12223	615.53	-10991	-16797	-45808	-34208	597.83	-45818	591.43	588.37	585.42	35392	23786	29585	17979	17977	-28438	-16837	-34244	-5238	-5239.9	559.93	-5243.3	12160	-5246.3	17959	17958	-5249.9	550.78	-11053	-11054	-22658	-28460	-11055	-40063	-57468	-63270	-57468	-45865	-40063	-57467	-74871	-51664	-57464	-57463	-57462	-34254	-16848	-34251	-22646	-16843	-16840	566.5	568.88	23778	-5227.5	-40034	-51634	-28425	-5215.3	-11013	-28415	-34213	-28407	12208	-40002	18018	12221	18027	627.58	23839	58654	64461	64466	41265	-5141.4	-34143	-45740	-34131	-51529	-63125	-39912	-16699	-22493	-5081	41339	35545	6545.4	-34058	-28248	-16636	777.48	6587.9	29803	29813	18219	18228	29841	41455	18259	-45549	-68744	-28122	-45516	-28100	-22287	-4870.9	-16462	-16450	-22240	-22227	-10611	18409	-16387	18436	18449	47471	35881	64903	53314	88138	93955	64962	41771	24381	30198	7007.9	-10381	-27769	-27753	-10331	1288.8	1306	-10280	7142.6	-4442.7	-33433	-33414	-39197	-15972	-33358	-27537	1490.5	13113	36340	13154	13174	1591.7	24819	-21572	-33154	-9926.2	1699	-9882	-15661	-38845	-50425	-56203	-56180	-21347	30892	1907.9	-15472	36767	65800	31015	13636	13662	25291	19516	2137.8	2164.7	2191.9	19624	25453	25481	42914	13935	54575	54604	19824	25655	2478.4	-9094.6	14142	-3231.8	2600.8	20037	-3137.9	43307	31736	-8843	-20413	-43587	-37752	-14512	-8676.3	-26047	-55020	-60787	-95561	-95526	-72284	-66446	-19997	-43167	-66336	-48894	-43055	-43017	-89392	-60346	-60307	-8053.5	-42824	-19578	15272	-19497	-25258	15394	67650	-1927.8	-1885.9	27164	27207	44655	27293	27337	9975.8	44830	27469	39117	21758	10200	27651	33499	21942	27791	-6971.7	-6924.2	-1074.7	-1026.4	10625	10674	-6681.2	-829.96	-6581.6	-6531.2	-678.99	22578	-6378.2	-29533	-41084	-23627	-23574	-11918	17144	22999	-5954.5	46314	34766	17417	17472	-23083	29188	29245	-5507.7	6152.9	17814	-22739	-11077	-5216.6	6445.9	704.08	41375	6626.2	12489	24153	-16396	12674	24339	41807	18663	7123.7	-4415.5	-27558	-27493	-10023
157.64	6078.6	11999	-16891	-10971	-28259	24072	35792	18503	30221	41939	82664	59572	36479	-9821.3	25100	19411	2117	2227.7	-32472	-43965	-84467	-78557	-49440	-72539	-37622	-20111	9003.5	-8295.4	-19793	-13887	-42791	-36885	-25179	-25076	-48180	-19070	-47976	-53677	-70981	-70881	-53377	-70683	-70584	-58883	-29777	10931	-41186	-41090	-29391	11315	11410	40512	46408	46501	52396	29282	6167.7	12061	548.82	-10964	-10873	6621.1	18314	-4803.8	6887.8	-16231	12865	53563	59451	42133	30615	36502	65595	19267	19351	2029.5	7914.1	19600	25484	13962	31449	31529	20007	20087	43373	31849	49332	20403	-49138	-31656	-43182	-19899	-2418.2	-25549	-48680	-42803	-7919.1	-19448	-30978	-19301	-30831	-1751	33131	33202	-1536	-7266.8	-24601	16080	33554	-6987.5	27891	-18453	-18385	-18318	-24052	-29787	16692	68972	69038	57500	69168	46026	-17727	5542.6	5605.9	23074	52144	23198	23260	17520	-28832	-28772	-28711	-28652	-51799	-40136	-51681	-28416	649.64	-16698	-22442	-39790	877.57	-28074	6790.9	6846.2	1099.6	53368	47621	53477	53530	30377	65239	47887	36336	-4223.7	-4172.4	1680.2	19136	19186	-3970.6	48293	19335	-9624.5	-15378	-21131	-3678.4	-3630.9	13821	25471	-44102	-38254	-9200.2	-20758	-38118	-43874	-67036	-26381	-61147	-49500	-26251	-14605	-26166	-2917.2	2926.1	37777	37818	49462	49503	43741	72789	43821	43860	32295	20731	14967	15005	32448	3477.1	-31295	15154	-19619	9424.7	-7944.3	9495.9	9531	3764.3	-2002.8	32841	32875	-7702.7	-13471	-7636.4	44611	-13373	4064	-7507.3	-53888	-65460	-59628	-13185	-42162	-13124	-1491.2	-42073	4369.1	16001	-7176.5	10257	-7120	-12894	-12866	-36045	-30217	-24389	10447	10473	33706	10525	-12656	-30036	-6804.7	-6780.2	22252	-6732	-906.74	-12486	33949	22369	-814.56	-18197	-770.03	-748.16	16678	22501	-684.07	45749	45770	22584	11001	-582.34	-6364.3	11060	28484	-505.44	-486.83	40143	63367	28575	34395	28611	75040	17041	17058	28678	11289	5503.6	-6083.8	11336	5550.1	22970	28786	11396	5609	-5980	40447	17254	28871	-23330	-40722	-11701	5715.9	-5874.8	5740.5	11554	11566	-11629	-34824	-34813	-40604	-28990	-46384	-17366	-40562	-40552	-57947	-46335	-23119	-28912	-34705	-40498	17527	11733	5939.9	-28862	17559	17566	5970.2	-17229	182.55	189.26	-5605.8	11805	17613	29222	23426	17630	17636	11839	-28767	-40365	-34559	-5546.2	17665	-17141	29276	-17133	-17129	278.89	-17123	29293	40899	40902	35103	11899	-17106	17706	17708	11908	306.27	-5493.8	-17096	6111.9	35121	312.31	-22893	35123	314.09	11918	11918	29322	6116	29322	23520	46726	40923	46724	35120	6110.9	-5493.6	-11297	-22901	-57713	-46111	-17105	297.42	-17110	23499	6091.9	-17117	-17120	-5519.5	-5522.5	11879	6074.3	11873	-11337	40873	40870	58271	29259	246.65	6044	29246	-5567.9	-28779	-11379	-11383	214.93	209.96	-17200	-17205	-17210	11792	34993	11781	29180	-5635.2	-28847	-63663	-63669	-46270	-23070	-34680	-52091	116.57	-23096	-57913	-63721	-40522	-34727	-40536	17473	17466	5855.2	-34763	-52176	11634	29031	63833	75428	52214	52206	23190	34785	11571	-17445	-11652	-17462	46347	-74.184	5718.8	11512	52114	52105	5683.9	40484	34674	23062	5648	11440	5629.7	28827	17214	-17605	-11812	-218.58	17177	5564	-6048.7	-256.79	22940	46137	51928	22911	22901	-315.41	-6126.9	-11938	22861	34454	63452	40236	-11989	-395.68	-405.86	-12019	-41037	-46849	-6248.5	-35267	-17872	-477.89	11115	-6300.3	34300	16885	16875	22666	-17956	5240.1	-41183	-46995	-17998	-29612	-41225	-52839	-58651	-70265	-41268	-18072	51536	51526	5102.6	22497	22486	5070.7	10862	10851	-6564.2	-23980	-41395	-794.41	-47218	-70435	-64644	-35646	-41458	-47270	-64686	-76299	-41500	-29907	-6711.6	-18325	-12534	10662	33858	80260	80250	62835	68626	57013	45400	27985	4768.4	16361	16351	10540	33736	4718.3	-1093.2	-18508	-6914.5	-18527	10471	10461	27856	10442	4630.5	45232	45223	39412	62609	16187	4574.1	-53451	-47659	-70874	-65081	-53487	-76703	-59307	-70919	-59324	4484.4	16079	-1334.4	-12946	-7153	-12963	-24574	-24583	21822	-12996	16004	-18813	-1416.5	-7225.9	-24638	-7241.2	4354.3	-24661	15943	-1469.5	4324.8	-1483.9	-7292.6	-1498	-59521	-59528	-47931	-47938	-47944	-7339.7	21662	-30559	-1557	-7364.6	-24775	-18980	-42192	-30594	-13195	-7399.1	4198.7	4193.4	-7415	15786	-7425	-1628.3	-19038	-19042	-30650	-19051	-19056	-13258	-19064	-13266	-24873	-13274	-1674.3	21529	15724	4117.1	27320	4111	21513	-7497.7	27309	38910	62114	67913	21498	-7511.5	-7513.3	-7515	-7516.6	-1716.4	4083.9	-24925	-19125	-13324	-36531	21484	9880.7	-24929	4078.7	9880.3	56293	56293	62095	33088	44692	21487	9884.5	15687	15689	4087	4088.7	-48124	15696	56309	9898.6	62115	21507	62121	-7495.2	-7492.1	-7488.7	-1683.7	-1680	-42287	-59688	-59684	-42275	-30667	-53869	-53864	-53859	-42250	-48046	-71247	-53837	-59632	-36420	4197.6	-7399	-48003	-47997	-18981	-24776	-18967	4247.3	-24753	-30546	-18935	4279.9	4288.5	-13107	-13098	39125	10127	33343	62360	56569	15968	-13029	-7217.1	-13008	4408.1	-12985	39240	56657	74074	33475	-7124	4491.8	39314	-12887	10333	10346	10360	-1229.5	33594	-1201	-6988	-24378	-24363	-30149	-12729	-53324	-6895.5	4723.9	10542	-1044.6	-18432	16394	10610	10628	74463	74481	51293	51312	45529	51350	45568	51389	4995.9	5016	5036.4	5057	-723.73	5099	-12284	5142	16767	16789	-23800	5231	16857	57491	22705	-17882	-17858	-17834	5397
26453	9193.4	20941	44291	3823.7	27173	4108.8	21655	-7211.6	-1269.5	33680	39621	16553	10890	-12178	-12041	-29310	-165.6	-11633	-17300	-17166	-17032	506.09	18044	41382	-28105	-33776	-56852	-10309	13026	13155	-4121.3	7609.5	19340	25268	2187.9	-20893	-14966	-3238.7	-8916.4	-37801	-14472	-14349	-60640	-54717	-25589	15142	3658.9	3778	-1905	-1786.9	33140	33257	4365.7	21886	16200	-1089.6	-35785	-6662.9	-747.94	-635.1	-17928	-29419	-29308	-188.9	52136	40642	11744	-5552.5	6158.9	-28543	17977	-5122.6	-10818	-22316	-10607	12704	24411	47721	47824	1514.5	59633	42329	30828	30928	7822.1	-21086	-3582.1	-20888	2416.5	2514.3	-43801	-32101	-61013	-60917	-72425	-89735	-54831	-60538	-54643	-25543	-31252	-25358	-25267	-1969.1	27129	27219	33111	27398	27487	-1432.7	21861	-7059.2	-12774	4717.1	22208	10690	-828.12	-6545.2	16745	16829	-17898	-410.06	11275	-17651	-23371	5717.8	5798.2	-17328	-23050	235.26	-34496	392.11	-11133	6348.8	6425.6	-22506	-16628	-28156	-4874.5	18407	18481	24356	-4578.4	24502	65186	7242.3	7313.9	7385.2	48067	59741	48207	19269	65751	77422	77491	77559	42816	19677	19744	-9198.2	25677	14139	8402.5	8467	-8873.7	8594.7	-26152	8720.8	-8621.5	-8559.5	-31704	-2635.1	-43185	-43125	-31462	-31402	-54549	-66094	-66035	-71779	-89126	-83267	-77409	-54146	-54090	-25026	-13368	27298	38956	21605	21659	15910	33368	27619	21870	16120	16171	22024	22075	-12685	-6833.2	33827	33877	33925	22371	10815	-740.06	22514	-18051	28409	-17958	-17912	16943	-416.66	11231	5474.1	-11887	-239.84	5605.1	-34963	-52325	-11672	-11630	-11588	-11547	-5704.9	-28871	-5624.3	-17188	11860	295.62	-11269	372.77	410.84	-22758	-40125	-34287	559.68	596.04	632.07	-22539	-45710	738.14	-10830	-16598	841.22	29883	-10695	24148	47387	47419	30046	30078	41713	1132.8	1163.5	6995.6	53438	70873	65101	36122	59357	47783	18803	-4375.3	-21752	-21725	42119	42146	24768	36397	71232	24845	48077	24895	24920	36547	36571	1785.3	-3992.9	30840	42466	19282	48312	65739	7744.4	-3837.4	-3816.4	-3795.6	7828	13650	-15338	19491	19510	25331	48556	-15243	-15225	-21008	-20991	-38378	-61567	-61550	-67335	-32510	-67303	-1.079e+05	-61470	-38249	-32432	-15013	-20800	-3380.9	-14970	-14956	43073	31483	72107	72119	8314.2	48937	19941	14151	-14845	-9032.5	-20625	-14813	8404	20017	-26386	-37979	-8961.9	-49564	-14745	-55348	-43736	-32125	-14712	22.446	-8684.1	55129	43521	60921	40611	20301	-8712.3	11588	2880.4	11577	8670.9	17368	23163	31860	5746.3	-8811.6	-32014	20204	8603.9	26012	26015	49224	49226	20189	17281	34678	40472	25960	11448	-5964.6	-23378	-26287	-34997	-43708	-37915	-17619	-3123.4	-17636	17164	2824.6	-26185	-37789	-20386	-20388	14420	2814.7	-2989.2	-2991.7	2807.1	20209	26008	-8805.2	-26213	-20415	8588.7	2783.1	8580.5	8576.2	20175	31773	8562.1	43367	78171	54959	54954	43345	2727.6	-3080	-3086.3	20114	20107	-3106	49101	-8921.5	20079	14270	14263	-3149.8	-14761	-8967.2	20033	-26388	-8992.2	-9000.9	-9009.6	37394	37385	31574	37366	25754	-9065.5	-9075.3	-20688	-55508	-43915	2487.2	-9126.5	-9137.2	-43957	14047	14036	25628	-44002	14002	19792	19781	19769	42436	54025	36606	13385	7569.3	22059	48152	16228	-4091.8	10398	10383	10368	4552.1	-18669	-9981.3	13210	13196	36387	89139	71720	13690	13676	36867	42654	48441	65831	25205	7785.1	1968.3	-15452	-27070	-15483	7708.3	7692.6	7676.8	48272	48256	59843	59827	36605	13382	1762.5	30754	30737	19118	65514	42290	-15742	-33164	-33181	-68008	-62223	-56439	-79663	-50672	24731	13110	-4312.3	-4330	-4347.7	-21770	1418.1	24606	-10221	-10239	-10257	41939	-10294	-21915	-45140	-39357	-91590	-56799	-80024	-85844	-74260	-45271	-33686	-62713	-51129	-74354	-45365	41639	70628	47403	47383	53166	41543	53127	41505	47287	24061	82057	-4985.9	-16609	-22430	-22449	-16668	18122	-5103.7	-5123.5	658.37	-5163	-5182.8	41210	29587	17964	17944	23726	-16905	6281.1	6261.1	12043	-16985	-17005	-57636	-75061	-69280	-51895	-51915	-40332	-22947	239.03	23425	-11404	-28829	-5642.9	-5663	-5683.1	98.354	-5723.3	23265	-5763.5	23224	34807	28986	34767	52152	28926	23104	-11725	-17547	-11765	-29190	-35012	-11825	-35052	-11865	-17687	-17706	5480	-341.36	-6162.7	17024	17004	16984	16965	28548	34330	11104	5283.2	5263.7	16847	22629	-596.25	-12219	-634.95	5147.3	10930	10910	-29720	-29739	-35560	-47182	-18193	-12410	16579	28163	28144	10721	16504	16485	39673	-956.68	16430	-12597	-24218	-1030.2	-6850	-30074	-6886.2	-64920	-64938	-35948	-1156.4	16231	51022	21997	45186	21962	50952	10324	-7098.1	16091	39280	27660	-24571	16023	33411	27593	39179	27560	44948	44931	33312	33296	10073	-1545.8	21645	4224	4208.2	39002	-1624.5	4161.6	-1655.4	-1670.6	-1685.8	33109	33094	21476	-13349	-42371	-36584	-48202	-71422	-71437	-71451	-83068	-71479	-77294	-54101	-42512	-42525	-25134	3861	-13557	-25173	-30987	9611	-7806.4	-2017.3	3772	-7843.4	-13657	-36875	-7879.4	-7891.1	15304	21094	44289	26873	-7947.7	-7958.6	-25374	9424.7	3612.6	21007	3592	-25426	9373.6	32570	15156	3543	15137	-8078.7	55730	44118	44109	20894	-31329	3472.3	-37147	-25552	-19758	9242.2	-2368.5	-8177.4	32426	38221	49817	49811	-2410.3	-2416.7	20783	14976	9168.4	3361.1	26562	-8253	-8258.2	20745	-2466.5	3330.4	9127.5	9123.1	9119	-2488.1	-8293.5	20711	-25705	-8303.8	3296.4	9095.1	-8312.4	-19918	-48928	-2517.7	26488	-8322.9	3278.7	9079
